"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"02907099999","1901-09-22T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","52","","","","","","","30.29","","0.00","","200","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-09-22T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","51","","","","","","","30.28","","0.00","","230","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-09-23T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","52","","","","","","","30.27","","0.00","","230","","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-09-23T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","52","","","","","","","30.27","","0.00","","230","","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-09-23T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","51","","","","","","","30.25","","0.00","","230","","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-09-24T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","52","","","","","","","30.23","","0.00","","200","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-09-24T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","53","","","","","","","30.21","","0.00","","230","","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-09-24T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","52","","","","","","","30.19","","0.00","","230","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-09-25T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","52","","","","","","","30.19","","0.00","","230","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-09-25T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","51","","","","","","","30.17","","0.00","","230","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-09-25T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","51","","","","","","","30.15","","0.00","","230","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-09-26T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","52","","","","","","","30.15","","0.00","","230","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-09-26T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","52","","","","","","","30.14","","0.00","","230","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-09-26T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","50","","","","","","","30.09","","0.00","","230","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-09-27T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","50","","","","","","","30.01","","0.00","","180","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-09-27T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","53","","","","","","","29.92","","0.00","","140","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-09-27T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","53","","","","","","","29.88","","0.00","","200","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-09-28T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","50","","","","","","","29.80","","0.00","","180","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-09-28T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","53","","","","","","","29.81","","0.00","","200","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-09-28T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","53","","","","","","","29.81","","0.00","","230","","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-09-29T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","53","","","","","","","29.96","","0.00","","200","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-09-29T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","53","","","","","","","29.96","","0.00","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-09-29T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","50","","","","","","","30.04","","0.00","","270","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-09-30T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","51","","","","","","","30.00","","0.00","","180","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-09-30T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","54","","","","","","","29.93","","0.00","","230","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-09-30T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","53","","","","","","","30.07","","0.00","","230","","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-01T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","50","","","","","","","30.23","","0.00","","340","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-01T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","49","","","","","","","30.29","","0.00","","360","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-01T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","46","","","","","","","30.31","","0.00","","360","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-02T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","44","","","","","","","30.38","","0.00","","090","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-02T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","48","","","","","","","30.36","","0.00","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-02T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","49","","","","","","","30.32","","0.00","","180","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-03T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","48","","","","","","","30.21","","0.00","","200","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-03T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","52","","","","","","","30.15","","0.00","","200","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-03T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","51","","","","","","","30.11","","0.00","","200","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-04T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","52","","","","","","","29.98","","0.00","","200","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-04T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","53","","","","","","","29.91","","0.00","","180","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-04T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","52","","","","","","","29.82","","0.00","","180","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-05T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","53","","","","","","","29.61","","0.00","","180","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-05T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","53","","","","","","","29.53","","0.00","","180","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-05T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","51","","","","","","","29.48","","0.00","","180","","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-06T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","53","","","","","","","29.31","","0.00","","180","","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-06T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","55","","","","","","","29.05","","0.00","","140","","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-06T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","52","","||RA","","","","","28.97","","0.00","","140","","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-07T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","49","","","","","","","29.09","","0.00","","180","","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-07T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","51","","||RA","","","","","29.07","","0.00","","140","","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-07T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","52","","","","","","","29.01","","0.00","","090","","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-08T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","49","","","","","","","28.75","","0.00","","140","","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-08T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","50","","","","","","","28.75","","0.00","","140","","45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-08T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","46","","||RA","","","","","28.76","","0.00","","160","","45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-09T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","48","","","","","","","28.78","","0.00","","180","","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-09T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","48","","","","","","","28.90","","0.00","","200","","54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-09T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","49","","","","","","","29.18","","0.00","","230","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-10T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","47","","","","","","","29.67","","0.00","","270","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-10T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","48","","","","","","","29.90","","0.00","","270","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-10T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","48","","","","","","","29.94","","0.00","","230","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-11T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","47","","","","","","","29.92","","0.00","","200","","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-11T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","52","","","","","","","29.95","","0.00","","200","","45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-11T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","49","","||RA","","","","","29.98","","0.00","","200","","45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-12T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","46","","","","","","","30.14","","0.00","","250","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-12T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","47","","","","","","","30.30","","0.00","","230","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-12T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","45","","","","","","","30.39","","0.00","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-13T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","44","","","","","","","30.45","","0.00","","230","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-13T15:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","48","","","","","","","30.48","","0.00","","140","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-13T22:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","46","","","","","","","30.48","","0.00","","090","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02907099999","1901-10-14T08:00:00","64.3333333","23.45","5.0","KALAJOKI ULKOKALLA, FI","FM-12","4","","","41","","","","","","","30.46","","0.00","","110","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
